0.32645053,0.69644606,0.37447798,0.5367106,0.42165324,0.60856843,0.47348604,0.27567363
0.31863943,0.6774121,0.35310227,0.5445613,0.4090451,0.62256473,0.50731105,0.2754541
0.33713424,0.68989044,0.37469673,0.53820205,0.41008183,0.60491204,0.4791589,0.2859555
0.30822024,0.67339015,0.3181556,0.5429807,0.41067562,0.6550898,0.52566075,0.26502025
0.34145105,0.69443786,0.32659656,0.5169201,0.4161081,0.65165526,0.45227423,0.31411207
0.33493477,0.6985079,0.31455758,0.51710486,0.42141238,0.6682873,0.4537029,0.30562073
0.35690373,0.71307033,0.2826181,0.4785122,0.4424023,0.7050639,0.3730577,0.37922838
0.3693433,0.72034836,0.3144105,0.48931688,0.44083965,0.6793286,0.36982718,0.37440667
0.3501005,0.7031474,0.37480566,0.5211213,0.42853484,0.6053406,0.42637807,0.32915667
0.29761544,0.6804804,0.37151965,0.5556347,0.41261247,0.59949154,0.5283477,0.2556299
0.30170646,0.68682504,0.37721407,0.5524204,0.41398418,0.5943899,0.5216472,0.2591128
0.29634902,0.6773765,0.3886169,0.56151634,0.40578264,0.57885593,0.5463043,0.2471389
0.26110938,0.659987,0.37417325,0.5765918,0.3936276,0.58991027,0.61957103,0.20799938
0.28334135,0.66131514,0.39358613,0.5705001,0.3888003,0.5693281,0.58858234,0.2317918
0.23966499,0.628287,0.40877518,0.5948448,0.37968436,0.55125546,0.6574946,0.19277841
0.2979623,0.66224015,0.4515662,0.56813127,0.39030737,0.5148752,0.5392535,0.255695
0.306463,0.6788375,0.3666782,0.53873986,0.4111339,0.6062429,0.49885356,0.2695166
0.34199953,0.67984414,0.37608087,0.5369077,0.4078584,0.595782,0.46389285,0.30426311
0.35073286,0.68231326,0.34954986,0.54240555,0.4182638,0.6332868,0.45783097,0.29379365
0.31554988,0.65667975,0.3527078,0.56338805,0.40524012,0.6243319,0.52770686,0.2629993
0.3684084,0.6822755,0.35414642,0.52667844,0.41630194,0.6223085,0.41974735,0.3309414
0.34711185,0.67262787,0.35859945,0.54241097,0.39966783,0.60740334,0.49230283,0.29590422
0.30540442,0.6662524,0.3193308,0.5517542,0.40927115,0.6518768,0.53088987,0.2730497
0.2967044,0.66145873,0.3055336,0.55643696,0.40894744,0.66376364,0.5467687,0.2705698
0.35135964,0.69842905,0.26209,0.48758423,0.42502153,0.7128016,0.40612286,0.3635306
0.37890518,0.71784836,0.25439253,0.46199465,0.43432415,0.7303924,0.3431936,0.42704138
0.39752722,0.7403199,0.28099394,0.45292345,0.4622362,0.7189991,0.30912825,0.44182
0.38471216,0.7307523,0.32105875,0.47643715,0.44264904,0.67534435,0.35399717,0.38854587
0.30731446,0.68020767,0.28341153,0.53626764,0.40359253,0.69085616,0.5100581,0.28860885
0.3434764,0.693597,0.37058157,0.5279769,0.42010954,0.6075481,0.43923682,0.3281681
0.3026614,0.6697309,0.3570752,0.55524874,0.40349007,0.6037505,0.53268594,0.28384188
0.29620832,0.6841988,0.34185785,0.5473381,0.40455142,0.6254717,0.55174744,0.2570146
0.29490486,0.6688942,0.34623048,0.5626309,0.39620155,0.6172947,0.57022566,0.25055623
0.31066158,0.6935376,0.38136333,0.537975,0.40988436,0.59077287,0.5055264,0.27844855
0.29468942,0.67706066,0.4031224,0.5526095,0.3946914,0.56262153,0.54235566,0.25608593
0.300837,0.68963844,0.38302281,0.5404689,0.40809363,0.58872694,0.5139978,0.26739863
0.3136321,0.68833065,0.36242595,0.54581255,0.40194294,0.61576754,0.52088964,0.25695652
0.321139,0.68704516,0.36187598,0.54722166,0.39875048,0.61568695,0.52626765,0.24935442
0.34225675,0.7072748,0.34781244,0.521538,0.41307288,0.63821983,0.46469814,0.28129694
0.37515843,0.717357,0.38576382,0.50541407,0.4224215,0.60097665,0.40744317,0.32162747
0.33801568,0.6932797,0.38203707,0.5330578,0.41166532,0.59809554,0.46544576,0.29215354
0.31741157,0.68236345,0.3813971,0.5490747,0.403614,0.5923828,0.51611537,0.25948575
0.30928978,0.6759823,0.3627789,0.5547409,0.40205437,0.61200064,0.5312736,0.25484195
0.30472165,0.6789421,0.34890908,0.5550553,0.40597495,0.62664384,0.53729504,0.24819359
0.29378983,0.6656617,0.3676203,0.56433225,0.40018296,0.6018576,0.5574784,0.24292347
0.29428658,0.66868275,0.38166228,0.56362283,0.40787458,0.5876934,0.5371807,0.25229177
0.29016173,0.6815615,0.2925278,0.52965045,0.41810712,0.68586695,0.5127237,0.26618913
0.29834062,0.6789637,0.3121647,0.5384536,0.41199633,0.6679073,0.5130397,0.2693168
0.30860692,0.67343867,0.31821537,0.53661644,0.40856367,0.65788245,0.50336325,0.28472146
0.2992781,0.6519056,0.33892587,0.56065345,0.39694193,0.62964267,0.5455814,0.26880035
0.28330067,0.6461183,0.35809478,0.5739963,0.39812776,0.6083364,0.5757791,0.24204394
0.29888552,0.6533954,0.3887429,0.57384235,0.39985082,0.57845974,0.5538177,0.25194246
0.31988358,0.67413133,0.36427796,0.54702437,0.4078826,0.607891,0.50295824,0.28156328
0.31950805,0.6802471,0.32942954,0.5339514,0.41164836,0.6432955,0.49568364,0.2890639
0.31306797,0.6721377,0.33942902,0.54623353,0.40537798,0.63087696,0.5196033,0.2804908
0.32227707,0.6812076,0.34514216,0.53127944,0.41316402,0.6282025,0.48003644,0.3016408
0.3322399,0.69373846,0.34119877,0.5239318,0.4185278,0.6388922,0.45992354,0.3099134
0.29273567,0.6769543,0.38322434,0.5529372,0.40874606,0.58736855,0.535792,0.25100404
0.28636196,0.67903465,0.3782645,0.563954,0.41038483,0.5976879,0.5585808,0.23150665
0.3038258,0.67281455,0.35667136,0.5557027,0.40596995,0.6169302,0.5394977,0.25377983
0.32120788,0.6826795,0.3585034,0.5438566,0.40927562,0.61330134,0.5085408,0.2737594
0.31651914,0.6868201,0.3563775,0.5392199,0.41330457,0.6181129,0.49888086,0.2778297
0.33355325,0.69144195,0.3448791,0.522605,0.41214478,0.63085586,0.46440285,0.30775276
0.3506677,0.6884845,0.3611404,0.5221727,0.41462466,0.61535716,0.4398618,0.32694733
0.2772583,0.66301817,0.3834635,0.56452286,0.4048388,0.5889582,0.5659683,0.227076
0.31720686,0.681475,0.42089954,0.5559128,0.4115507,0.55190665,0.49729672,0.2699181
0.3416844,0.69378334,0.28344917,0.5076021,0.41521522,0.69560623,0.45575875,0.31142268
0.36080915,0.6852505,0.33065987,0.5251983,0.40727305,0.646541,0.4505642,0.32742548
0.33529994,0.6894009,0.3411066,0.5307588,0.41508734,0.63531095,0.47106603,0.29931086
0.34567976,0.70109445,0.35578364,0.5178409,0.4187182,0.6234874,0.44512248,0.3157607
0.348166,0.69642955,0.34365067,0.5139622,0.42074785,0.63492703,0.43809587,0.32936516
0.35233995,0.7050246,0.35263696,0.5113496,0.42709845,0.6303336,0.42065915,0.33593374
0.325325,0.6826247,0.36858726,0.54014015,0.41134486,0.6044809,0.48326495,0.2969594
0.3052028,0.68078536,0.33972356,0.5507716,0.41060856,0.63261294,0.52920175,0.26247135
0.31474918,0.69091207,0.3406226,0.534594,0.4196791,0.634008,0.48674873,0.2883116
0.37041482,0.7081261,0.38775146,0.50783473,0.4362267,0.6004481,0.37272024,0.36495957
0.32051203,0.69814044,0.37596664,0.52941257,0.4167339,0.6011846,0.47824705,0.29017758
0.32113084,0.68965733,0.3816292,0.536768,0.4067384,0.5868301,0.50687325,0.2766075
0.3109039,0.6825684,0.35918832,0.54580826,0.40192604,0.6092575,0.527875,0.26349315
0.31823024,0.6807832,0.35930893,0.5426666,0.4002472,0.6115888,0.5172286,0.27598682
0.2360875,0.63158876,0.40808862,0.5969952,0.3765498,0.54210144,0.6632843,0.18193738
0.2523402,0.64474934,0.43226656,0.600146,0.3840308,0.5282556,0.6359836,0.19200912
0.2605028,0.6470808,0.40457603,0.59713197,0.38682586,0.5632065,0.63404936,0.1920709
0.27895322,0.67213094,0.30769482,0.5594741,0.40638223,0.6755356,0.57455206,0.2236923
0.33135375,0.6835606,0.3341919,0.53478026,0.40079707,0.6401324,0.50254226,0.2775795
0.28051642,0.6481054,0.34569305,0.5712853,0.3918187,0.62370336,0.60012597,0.21764232
0.3325786,0.6618911,0.39609715,0.5596125,0.3991722,0.57567793,0.4979305,0.2802439
0.33122215,0.6760639,0.28779987,0.52080286,0.4175598,0.6920155,0.44555357,0.3245878
0.3333212,0.6906283,0.3069089,0.52160895,0.41742542,0.6774701,0.4549474,0.3084049
0.28686786,0.6466263,0.29971543,0.5701696,0.4026345,0.672936,0.5828712,0.24300952
0.29954392,0.65081054,0.2838411,0.5603175,0.4009753,0.6857601,0.56214887,0.26618755
0.34197158,0.67107487,0.3267091,0.54239345,0.40679857,0.64743996,0.47871298,0.31140018
0.2749467,0.6570397,0.38218245,0.5608423,0.4014695,0.5815619,0.56160116,0.24991542
0.29521236,0.67768055,0.38368064,0.54289615,0.4029985,0.5784702,0.5264488,0.27506125
0.29357064,0.6619997,0.36589512,0.5562482,0.4013065,0.595954,0.5476684,0.2658962
0.2792787,0.6492609,0.36510664,0.56679285,0.4014352,0.6019549,0.5731445,0.24116766
0.27095422,0.6412159,0.37321892,0.5713495,0.38661712,0.59801114,0.60580385,0.22643273
0.3248836,0.6745361,0.35757598,0.5343221,0.3994357,0.60744053,0.4957264,0.29559565
0.36391318,0.681755,0.3342195,0.5204054,0.40701362,0.6373508,0.42782754,0.34606513
0.37659568,0.6923014,0.31816036,0.5080331,0.41169733,0.65763676,0.4054084,0.35531425
0.39679793,0.7038993,0.34358925,0.50103927,0.41490757,0.63739955,0.3720757,0.3820543
0.373009,0.69515055,0.32686394,0.5080986,0.42155555,0.64858484,0.39942154,0.36530048
0.40659153,0.70383996,0.32734388,0.48825672,0.4332009,0.66337293,0.3292058,0.4162536
0.38360435,0.69920015,0.30490363,0.4976583,0.42157102,0.6793239,0.38186407,0.3859116
0.3674143,0.72216237,0.31246218,0.4914724,0.4401145,0.6741462,0.39211065,0.3639994
0.33269325,0.7228645,0.27947077,0.5062236,0.43094534,0.7022453,0.46496183,0.29882437
0.34946087,0.73625225,0.30136347,0.48941177,0.44506764,0.69182664,0.40662953,0.33502188
0.33381134,0.7159811,0.3388658,0.5147345,0.43564168,0.64573544,0.4449691,0.32394147
0.30825943,0.71939826,0.3411137,0.51457685,0.44348487,0.64101785,0.4653048,0.3122112
0.31286073,0.71517444,0.3547097,0.52505016,0.43093395,0.6260926,0.470194,0.29749656
0.31168935,0.7029544,0.3737075,0.53595906,0.4188277,0.6022159,0.4894524,0.28358552
0.30185452,0.67762876,0.3813701,0.556594,0.39493406,0.5870446,0.53681856,0.25683758
0.30196264,0.6895429,0.39012274,0.55017996,0.40052763,0.5827554,0.52968335,0.2456135
0.28525296,0.68521416,0.3817134,0.5625875,0.3925187,0.5903145,0.58119696,0.2057343
0.2784301,0.66498715,0.400156,0.5791392,0.38370895,0.56518227,0.60223055,0.20592341
0.2591377,0.6561591,0.42449573,0.59286666,0.38645953,0.54280114,0.6217052,0.19078851
0.27753854,0.6812849,0.40078634,0.5717608,0.39719787,0.57540375,0.5873015,0.19999023
0.27960622,0.671185,0.39906582,0.573552,0.39702162,0.57433754,0.5830625,0.20836511
0.31317493,0.6866545,0.35569447,0.5470489,0.40516526,0.62368685,0.51817065,0.25003514
0.28419197,0.674657,0.37748197,0.5619833,0.40791956,0.59997416,0.55986726,0.2177604
0.34004405,0.70292014,0.3544202,0.52972335,0.41437364,0.63210446,0.46751451,0.27446958
0.35996702,0.69859016,0.31075913,0.5041227,0.4192578,0.67180884,0.41708165,0.3264796
0.3874373,0.7030026,0.31018707,0.4947476,0.419255,0.6760623,0.38614085,0.36186484
0.37433064,0.6845361,0.34278625,0.51784116,0.4078145,0.6321974,0.43211845,0.3378728
0.36789837,0.6952927,0.29359066,0.49847057,0.42869684,0.6918212,0.3956163,0.36251804
0.35654232,0.69700867,0.29335487,0.5006194,0.4313024,0.6915328,0.41070187,0.35682765
0.3342043,0.69490683,0.30234,0.5155277,0.42574495,0.67682713,0.45591277,0.3296981
0.3309454,0.7064622,0.32949013,0.51560324,0.42971832,0.6516021,0.46015102,0.31621283
0.30100718,0.689335,0.32816914,0.5395782,0.4151779,0.64354646,0.5261052,0.266081
0.28425243,0.672835,0.3576489,0.5606492,0.40185866,0.6073252,0.56476754,0.24295296
0.2738299,0.65371746,0.39408118,0.5777318,0.38803226,0.5653097,0.5935698,0.22487257
0.25363696,0.65495217,0.41382456,0.5803567,0.38430592,0.54154164,0.62324435,0.2027063
0.2612659,0.6481399,0.37638146,0.5790215,0.3851038,0.58148515,0.62116647,0.20872314
0.28868926,0.6610385,0.37930113,0.5705736,0.39142522,0.58808964,0.5746599,0.23373199
0.31272352,0.67210287,0.357942,0.54922247,0.39938787,0.6131058,0.5225278,0.26571548
0.2893559,0.6615441,0.40212703,0.56816053,0.39697462,0.56559956,0.56021315,0.23398708
0.3157249,0.6723376,0.39869002,0.5549371,0.40832564,0.57248014,0.4999647,0.2719206
0.3213257,0.66474503,0.40990478,0.56626445,0.4048177,0.5636291,0.5089753,0.26357663
0.30194828,0.6596348,0.38732445,0.57590294,0.40405747,0.5888655,0.55041033,0.24065274
0.3028909,0.66989964,0.3639708,0.56931305,0.41079155,0.61560535,0.54497886,0.24327146
0.3160465,0.68070376,0.3051242,0.5419056,0.4116478,0.6718382,0.52364546,0.26313093
0.34881705,0.68597305,0.327826,0.5227899,0.41087672,0.6473097,0.45392892,0.31784692
0.30907446,0.6667343,0.34850305,0.54551226,0.40173656,0.61827666,0.52214205,0.28003272
0.29508594,0.66906875,0.42046466,0.5523063,0.40340218,0.5425016,0.5242458,0.26306474
0.31374708,0.6603624,0.37472767,0.55556124,0.40246034,0.59173083,0.516174,0.2845129
0.31569776,0.65363747,0.3549245,0.55173177,0.39967826,0.61081594,0.5145449,0.28983563
0.32063612,0.6478803,0.3287061,0.5540155,0.39364874,0.63424414,0.53330064,0.28644013
0.34078726,0.67921007,0.31034636,0.5217315,0.4063902,0.65797967,0.471741,0.32503235
0.37180263,0.68412924,0.28367636,0.49522942,0.41927132,0.69461715,0.38512266,0.3941938
0.29544154,0.6589542,0.35474595,0.54749316,0.40161964,0.6086812,0.53169507,0.2704027
0.30528086,0.66563886,0.40634596,0.5575096,0.40080398,0.5577086,0.5241598,0.27945495
0.2874317,0.64802504,0.38710222,0.574446,0.3903685,0.5751625,0.5852267,0.24482054
0.2796447,0.6349306,0.37399796,0.5880383,0.38987836,0.59036994,0.61003387,0.23133345
0.29667217,0.65810555,0.3388546,0.5655574,0.39958113,0.6327489,0.56839323,0.25043944
0.3021101,0.67068386,0.34466085,0.55104506,0.4027415,0.62775844,0.5412309,0.26147416
0.31459826,0.70075905,0.32868165,0.5174861,0.41374645,0.64385355,0.48999983,0.28298968
0.32363802,0.694066,0.3511382,0.52274466,0.41443235,0.6256658,0.46951517,0.2919669
0.33656815,0.6940728,0.36349672,0.5216989,0.41120386,0.615487,0.45019627,0.3096534
0.35573065,0.6907159,0.3243655,0.5147114,0.41852203,0.650789,0.427273,0.33178923
0.3339814,0.6859739,0.33039945,0.5323772,0.41559425,0.6508287,0.47214484,0.2903307
0.34806332,0.6781558,0.33694428,0.5423376,0.41326725,0.6425508,0.4629956,0.3078654
0.33906448,0.7198243,0.28626335,0.51006204,0.4279794,0.7051954,0.45714346,0.29349455
0.3773221,0.7276798,0.33825803,0.48962626,0.44102153,0.6503114,0.36123922,0.36588815
0.38243747,0.73617625,0.28935394,0.46400064,0.45263386,0.70575815,0.33502012,0.39598927
0.3520101,0.7149829,0.31408322,0.49355257,0.4259448,0.66797775,0.41549376,0.3540066
0.31321427,0.69947755,0.3382787,0.5269399,0.42694515,0.63681275,0.47036955,0.30130732
0.31200674,0.69075537,0.3819434,0.5430154,0.41269216,0.58772194,0.50184095,0.28248218
0.33952245,0.7138146,0.36409402,0.51475644,0.4247786,0.6188551,0.43713802,0.31395236
0.35826683,0.72454864,0.28919777,0.48628816,0.44893524,0.7043275,0.39128232,0.36392513
0.35110977,0.72098404,0.2707993,0.48930833,0.4397941,0.7226185,0.41190445,0.3546273
0.358348,0.7162799,0.30545416,0.4984527,0.43744472,0.6897747,0.4040041,0.34794584
0.36243865,0.7408876,0.28344598,0.49165398,0.49443313,0.72217304,0.36523664,0.3755648
0.35830477,0.7120723,0.35273114,0.51616704,0.4559135,0.6459405,0.39776102,0.36460128
0.3251056,0.7088401,0.37583598,0.5296478,0.42234185,0.6088313,0.47471365,0.29420522
0.30643263,0.70219404,0.35460895,0.5362043,0.4106772,0.62554663,0.5170776,0.25733903
0.2730711,0.67655736,0.37065667,0.57415694,0.37910601,0.5884604,0.6113642,0.19989462
0.23568715,0.66414845,0.382764,0.59229195,0.36236098,0.57162046,0.6855779,0.15252028
0.25001526,0.6662906,0.42277038,0.5886409,0.36337456,0.53227675,0.6472208,0.17962821
0.26979128,0.6831424,0.41849557,0.5635943,0.37758496,0.54465455,0.59486204,0.199176
0.262847,0.6604103,0.4230676,0.5808272,0.37048614,0.5401253,0.6223476,0.1872048
0.28990427,0.67982244,0.42362198,0.56526035,0.3806264,0.5478188,0.56719416,0.21599804
0.28265566,0.65671504,0.416588,0.5814099,0.3847838,0.5529867,0.5863931,0.20509073
0.33331573,0.6654379,0.39134893,0.554878,0.400393,0.58327365,0.4875596,0.26672885
0.37462842,0.6699151,0.40613353,0.5446756,0.39788213,0.5717277,0.42974216,0.32004142
0.35022283,0.6724367,0.32975513,0.52728635,0.41206184,0.64758456,0.43965957,0.32264268
0.37553763,0.6663787,0.34303775,0.53201675,0.41184673,0.6330681,0.42732516,0.34652078
0.32470614,0.6443616,0.3382178,0.5701678,0.39316928,0.62761176,0.54221755,0.26792002
0.313572,0.6399412,0.36218828,0.5722198,0.39316833,0.59987545,0.54312116,0.27516216
0.23783514,0.62913436,0.3761884,0.5963484,0.38725078,0.5756936,0.6661027,0.18652678
0.24958898,0.64445084,0.3781445,0.58386713,0.39376268,0.5816518,0.62655836,0.2094798
0.24218471,0.65142906,0.35114688,0.5811638,0.3977122,0.61427724,0.64693296,0.19084956
0.25162032,0.6520957,0.36170134,0.56163424,0.39111492,0.59815466,0.6194373,0.2058166
0.24652064,0.61668396,0.38842738,0.59138316,0.37434903,0.5711535,0.6616477,0.19476543
0.27225038,0.6394386,0.38735318,0.56502336,0.38959274,0.5733867,0.5753449,0.24490985
0.25600156,0.57101756,0.41103134,0.6059541,0.35506257,0.5456717,0.6708127,0.19343111
0.27844363,0.5933129,0.37663442,0.5910192,0.37390587,0.5838604,0.6161832,0.22869606
0.25928432,0.54731935,0.38651672,0.6183165,0.33478898,0.57510245,0.71758306,0.1724551
0.31521195,0.61732954,0.33297145,0.5736789,0.39821663,0.6276384,0.55367416,0.25373223
0.31767973,0.60490674,0.3297416,0.58202016,0.38649914,0.6422611,0.56483376,0.26477087
0.35402918,0.6755864,0.31319478,0.5233185,0.42031744,0.6474051,0.43037528,0.33354816
0.47047928,0.7474588,0.33335188,0.45556852,0.44890583,0.6588892,0.2156266,0.5038174
0.47225878,0.7711063,0.30550537,0.42937213,0.47581625,0.69083333,0.19768228,0.5148839
0.5131645,0.7646486,0.35154516,0.4191649,0.4921299,0.66419274,0.1406677,0.5682306
0.39540407,0.7474061,0.27259317,0.47705665,0.4508327,0.71093476,0.33830008,0.4059875
0.32481307,0.70101243,0.3664518,0.5258658,0.42327818,0.59133595,0.46344635,0.30317616
0.2641414,0.67478645,0.24257779,0.5829692,0.411454,0.72557676,0.65469795,0.21150523
0.27789387,0.7131642,0.3374426,0.5270146,0.41113615,0.61978185,0.5422792,0.27581838
0.28234264,0.7259265,0.2479001,0.51102245,0.4358943,0.7139091,0.53025657,0.27392772
0.35654438,0.7879374,0.26059753,0.45432648,0.539138,0.7473136,0.3114943,0.46532884
0.32045385,0.72539556,0.33146498,0.4951645,0.41211838,0.6415402,0.45418572,0.31969824
0.38033074,0.7883373,0.33130488,0.459222,0.54034156,0.6828985,0.2675784,0.45314747
0.42577538,0.77546597,0.27186933,0.48004687,0.51169884,0.73728776,0.28107083,0.42654938
0.43355942,0.77601045,0.28442767,0.46544278,0.49673274,0.73549,0.26486284,0.43290523
0.37008622,0.7124027,0.30222133,0.48955163,0.4081206,0.6996329,0.41113472,0.34095398
0.31062073,0.69325244,0.33152562,0.53154874,0.37513012,0.64556766,0.54873663,0.24865538
0.27938566,0.6698232,0.39196208,0.5733498,0.35198388,0.57094544,0.6293191,0.18979903
0.23293011,0.6966441,0.42777008,0.55274886,0.36138842,0.5270682,0.6416054,0.18032269
0.30036435,0.7187191,0.37922558,0.5130807,0.41832876,0.6013061,0.4949939,0.28412923
0.29740945,0.71023566,0.37380236,0.52715486,0.37444845,0.6020255,0.5676588,0.22237557
0.2666068,0.66359943,0.4237788,0.57653147,0.35773236,0.5447326,0.63285327,0.17727494
0.2999536,0.69474983,0.46406418,0.5511099,0.37321463,0.515025,0.5325294,0.22292943
0.35768667,0.690111,0.46318907,0.52729464,0.4002115,0.51542234,0.4144031,0.32835484
0.35452226,0.6985774,0.3906528,0.5090356,0.41692635,0.5959702,0.40426928,0.31674707
0.39609346,0.66552055,0.3610314,0.5270317,0.41002956,0.6278202,0.39662758,0.3580766
0.33542296,0.65003693,0.30106437,0.5566364,0.3912296,0.6730567,0.5309627,0.2842051
0.31187266,0.6315358,0.33500594,0.5847133,0.38033283,0.6276419,0.5891174,0.23908086
0.37168783,0.66464776,0.39236778,0.5341567,0.4109543,0.5895275,0.4196328,0.3500227
0.24341713,0.63271433,0.38987848,0.5939327,0.37747568,0.5611196,0.65423685,0.18659435
0.18548854,0.61481774,0.35481352,0.6250041,0.3746494,0.6051501,0.7687623,0.119170286
0.24392624,0.633538,0.36530498,0.61109734,0.38200444,0.5980261,0.67620665,0.18045731
0.275927,0.66431737,0.3382039,0.5648738,0.39550152,0.6269727,0.6034817,0.20612137
0.3101,0.6786578,0.33869514,0.52598566,0.40521216,0.6258242,0.50575966,0.27956736
0.29507938,0.64960057,0.41268083,0.5559803,0.38758144,0.53902453,0.5368889,0.27325308
0.34326014,0.67048144,0.41341618,0.5353769,0.41241586,0.55533385,0.43272752,0.32673478
0.35484952,0.6369516,0.44693515,0.574457,0.3927562,0.5205651,0.47375765,0.30024645
0.2837155,0.5874671,0.39985684,0.6181767,0.37924805,0.5671389,0.6162551,0.22399062
0.3067271,0.61476153,0.36395857,0.5902276,0.3967482,0.5906123,0.5665649,0.25315028
0.35636714,0.64738375,0.3347914,0.55546653,0.40339115,0.62320644,0.49375516,0.31311408
0.35838345,0.678366,0.27615464,0.5173313,0.4274914,0.69849277,0.4272163,0.36109552
0.35949603,0.7105681,0.30661452,0.49446556,0.4295705,0.6798413,0.4082824,0.36013868
0.39868546,0.76251984,0.26552555,0.42602146,0.50673014,0.7494612,0.28994048,0.43806893
0.3710108,0.7178877,0.26719317,0.48322186,0.44456607,0.7277708,0.4101853,0.38186044
0.3324964,0.70342267,0.27181384,0.5057485,0.42993566,0.7093616,0.45593625,0.3400098
0.35622618,0.6989299,0.31483513,0.5202761,0.43428764,0.6690216,0.4292704,0.3490681
0.33367902,0.7092583,0.27667543,0.5216616,0.47831723,0.7090554,0.4374028,0.349847
0.3195413,0.6747107,0.36852118,0.5501427,0.43358338,0.59610844,0.46074715,0.3390952
0.2557153,0.68578196,0.3325427,0.54972255,0.41544545,0.6256871,0.58140415,0.24016799
0.26954088,0.68930584,0.39147034,0.5503305,0.37960002,0.5677946,0.60093266,0.22709516
0.2618004,0.6602131,0.38336983,0.57837445,0.36304632,0.5666473,0.6423337,0.20163554
0.31830034,0.6895947,0.3896447,0.53688395,0.4179416,0.58518165,0.4694645,0.3150045
0.3339791,0.69185024,0.36317992,0.53289753,0.4188339,0.6156279,0.4620344,0.32371864
0.315041,0.68633443,0.41627824,0.54092956,0.4029702,0.5528993,0.47638845,0.2944727
0.30124193,0.6821536,0.3700405,0.55825883,0.37268335,0.60162604,0.5659124,0.2116874
0.33630943,0.6946696,0.31219622,0.5069301,0.43008083,0.6772174,0.42049518,0.31116536
0.38240132,0.6819319,0.35602468,0.5308809,0.42048725,0.6359972,0.4167634,0.34945816
0.26678658,0.6520258,0.4079735,0.588449,0.353471,0.54469615,0.6481261,0.17819808
0.21125132,0.6178148,0.37372693,0.63663864,0.34870774,0.59050333,0.76617765,0.11483019
0.28911197,0.65961707,0.43677455,0.5802531,0.375202,0.518703,0.58208495,0.21057092
0.31486037,0.6857809,0.38144445,0.5444939,0.39445233,0.5901484,0.51221526,0.24364288
0.28783047,0.6950547,0.39238366,0.54364866,0.38581288,0.57297426,0.5624604,0.21951751
0.29681098,0.6748541,0.3577873,0.55650455,0.3924868,0.60490197,0.5666359,0.23015562
0.3486615,0.67067194,0.3617172,0.5386071,0.40594348,0.61117125,0.4615519,0.30219698
0.29505286,0.64479953,0.4227378,0.57434744,0.39526936,0.5543172,0.538219,0.22707318
0.32276404,0.67941254,0.4538012,0.5515723,0.39846128,0.51615965,0.48313466,0.27717748
0.3155168,0.6604156,0.33639386,0.5512336,0.40297925,0.6272097,0.5279332,0.2685188
0.31986004,0.627278,0.29787537,0.5976524,0.3937633,0.6772667,0.5980604,0.23267065
0.31245196,0.64405096,0.3165251,0.57348317,0.39782503,0.6557952,0.56497854,0.2501199
0.27020097,0.65493953,0.36350676,0.5621227,0.39581928,0.6022748,0.5863161,0.23382424
0.27676702,0.65245175,0.42740613,0.5598156,0.4044283,0.5303327,0.53182125,0.26441827
0.30913043,0.6668009,0.41596952,0.5563532,0.40432468,0.5531411,0.5085212,0.2766916
0.2554021,0.62834406,0.38603696,0.5844544,0.38805953,0.58398277,0.6299339,0.20634983
0.29218262,0.64415276,0.3289635,0.5752357,0.40477917,0.6447874,0.5819494,0.23916571
0.27986288,0.6330179,0.3313551,0.5741229,0.39318004,0.6418642,0.60914505,0.22395656
0.3487794,0.6323477,0.4243583,0.56069195,0.385529,0.53338724,0.47453737,0.31967098
0.32705984,0.6810428,0.31680578,0.5034334,0.4187625,0.6424337,0.43978286,0.32774636
0.40496576,0.7149332,0.32707086,0.48090816,0.42858613,0.6572802,0.3334892,0.39683455
0.37756875,0.70767474,0.24212135,0.46103838,0.44968012,0.7322793,0.31906807,0.4342122
0.45939812,0.71333635,0.29391328,0.45779,0.46734005,0.7049877,0.24140869,0.5139769
0.40217108,0.7038176,0.30146036,0.4865319,0.4467489,0.6835692,0.32539806,0.44635716
0.39099324,0.7414482,0.26166695,0.468295,0.48524928,0.7305305,0.31081992,0.4342209
0.3648239,0.76016587,0.26147014,0.46636522,0.47788087,0.7389056,0.36580268,0.38442647
0.31521478,0.72285813,0.26792553,0.50798875,0.4483547,0.71054,0.46747515,0.32068998
0.22307973,0.6827043,0.28175983,0.56834424,0.38037422,0.6663008,0.6999603,0.16701551
0.2835204,0.7168254,0.3395295,0.527452,0.42208508,0.6273137,0.529967,0.27383476
0.27227682,0.7028679,0.3691152,0.5401579,0.39779985,0.5934924,0.5758115,0.23156866
0.25908145,0.69666994,0.43021667,0.54351616,0.3773836,0.52983326,0.59124017,0.21755846
0.27410743,0.68787974,0.42418358,0.56611925,0.37317765,0.55079836,0.60520285,0.20270184
0.28886476,0.6819462,0.42187873,0.5661485,0.38098028,0.5507913,0.5797896,0.22026996
0.31859094,0.66721743,0.38541678,0.5768775,0.3943023,0.6063291,0.5391446,0.2350349
0.29308948,0.66423416,0.41066164,0.58289176,0.39024296,0.57153445,0.58767974,0.20719066
0.3378903,0.68866086,0.36360562,0.5306149,0.41642007,0.6146704,0.45467454,0.28645492
0.3991791,0.70041543,0.3454664,0.5190528,0.41711256,0.64282227,0.39483592,0.34037203
0.42227137,0.72079605,0.34297255,0.48339218,0.43477824,0.6584985,0.31640062,0.40222698
